Company,#,Deal Type,Date,Amount,Raised to Date,Pre-Val,Post-Val,Investors,Status,Stage,Source File
Ro,5,Later Stage VC (Series C),24-Jul-20,$200.00M,$376.10M,$1.38B,$1.50B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Ro,4,Early Stage VC (Series B),16-Apr-19,$85.00M,$176.10M,$400.00M,$485.00M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Ro,3,Early Stage VC (Series A),17-Sep-18,$88.00M,$91.10M,$90.00M,$153.93M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Ro,2,Seed Round,1-May-18,~$9.5M,$3.10M,~$54M,~$63.5M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Ro,1,Seed Round,31-Oct-17,$3.10M,$3.10M,$10.40M,$13.50M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,9,Merger/Acquisition,4-Nov-25,$1.06B,$139.95M,$4.01B,$1.06B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,8,Later Stage VC (Series C),30-Oct-24,$55.00M,$139.95M,$445.00M,$500.00M,New Enterprise Associates,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,7,Later Stage VC (Series B),31-May-23,$62.00M,$84.95M,~$145.5M,~$207.5M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,6,Secondary Transaction - Private,1-Mar-21,n.d.,$22.95M,~$54.1M,~$54.1M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,5,Later Stage VC (Series A),14-Jan-21,$19.65M,$22.95M,$33.76M,$48.76M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,4,Seed Round,1-Aug-19,$2.18M,$3.30M,$6.89M,$9.07M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,3,Seed Round,28-Aug-17,$1.00M,$1.12M,~$900K,~$1.9M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,2,Angel (individual),1-May-16,$0.12M,$0.12M,$0.62M,$0.69M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sana,1,Accelerator/Incubator,1-Jan-16,~$80K,~$80K,~$453K,~$533K,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Sardine,9,Later Stage VC,n.d.,$24.50M,$170.00M,$610M,$680M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,8,Later Stage VC,1-Apr-26,~$122.9M,$145.50M,~$696.4M,~$819.3M,NAventures,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,7,Accelerator/Incubator,5-May-25,~$6M,$145.50M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,6,Later Stage VC (Series C),12-Dec-24,$70.00M,$145.50M,$610.00M,$680.00M,NAventures,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,5,Accelerator/Incubator,13-Nov-24,~$6M,$75.50M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,4,Early Stage VC (Series B),20-Sep-22,$51.50M,$75.50M,$420.00M,$471.50M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,3,Accelerator/Incubator,10-Aug-22,~$6M,$24.00M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,2,Early Stage VC (Series A),2-Dec-21,$19.40M,$24.00M,$55.00M,$74.40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Sardine,1,Seed Round,7-Aug-20,$4.60M,$4.60M,$10.00M,$14.60M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,8,Accelerator/Incubator,1-May-24,~$6M,$315.60M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,7,Later Stage VC (Series D),6-May-21,$219.11M,$315.60M,$761.97M,$915.20M,Guidewire Software,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,6,Later Stage VC (Series C),4-Mar-19,$59.91M,$96.49M,$254.73M,$314.64M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,5,Accelerator/Incubator,29-Mar-18,~$6M,$36.58M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,4,Early Stage VC (Series B),23-Oct-17,$25.19M,$36.58M,$74.61M,$99.80M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,3,Early Stage VC (Series A),19-May-16,$9.65M,$11.39M,$20.15M,$29.80M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,2,Seed Round,4-Dec-14,$1.74M,$1.74M,$4.98M,$6.72M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Shift Technology,1,Accelerator/Incubator,n.d.,~$300M,~$627.6M,$521M,$821M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Smart Pension,8,Debt - General,14-Aug-25,$80.77M,$580.27M,$367.35M,$508.73M,CIBC Innovation Banking,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Smart Pension,7,Later Stage VC (Series E),1-Nov-23,$141.38M,$499.51M,$367.35M,$508.73M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Smart Pension,6,Later Stage VC (Series D),28-Jun-21,$231.67M,$358.13M,$405.51M,$564.15M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Smart Pension,5,Later Stage VC (Series C),11-May-20,$68.42M,$126.45M,$228.30M,$296.72M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Smart Pension,4,Later Stage VC,4-Feb-19,$23.15M,$58.03M,$139.97M,$163.12M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Smart Pension,3,Early Stage VC (Series B),5-Jun-17,$19.37M,$34.88M,$70.23M,$83.92M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Smart Pension,2,Early Stage VC (Series A),3-Jun-16,$12.71M,$15.51M,$17.91M,$30.62M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Smart Pension,1,Early Stage VC,7-Oct-15,$2.80M,$2.80M,$3.67M,$6.47M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,8,General Corporate Purpose,n.d.,~$63.7M,$636.49M,~$361M,~$424.7M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,7,Accelerator/Incubator,1-Aug-25,~$6M,$636.49M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,6,PE Growth/Expansion,n.d.,~$120M,$636.49M,$1.94B,$2.06B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,5,Later Stage VC (Series D),18-May-22,$161.78M,$636.49M,$1.94B,$2.06B,"Temasek, Intesa Sanpaolo, Morgan Stanley, Eurazeo, ING, JPMorgan Chase",n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,4,Later Stage VC (Series C),23-Nov-21,$206.48M,$474.71M,$836.31M,$1.04B,"Nyca Partners, JPMorgan Chase, Standard Chartered Ventures, ING Ventures, Lloyds Banking Group, Eurazeo",n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,3,Later Stage VC (Series B),28-Jul-20,$122.08M,$268.23M,$212.42M,$318.51M,"Draper Esprit/Molten Ventures, Eurazeo, British Patient Capital, SEB, IQ Capital, Lloyds Banking Group",n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,2,Early Stage VC (Series A),7-Nov-18,$23.78M,$146.16M,$23.90M,$47.68M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Thought Machine,1,Seed Round,1-Dec-17,$122.37M,$122.37M,~$489.5M,~$611.9M,"Lloyds Banking Group, IQ Capital, Backed VC, Air Street Capital",n.d.,Startup,deal_history_companies_checkpoint.csv
Tink (Financial Software),9,Merger/Acquisition,10-Mar-22,$1.87B,$271.23M,~$1.87B,$1.87B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Tink (Financial Software),8,Later Stage VC (Series D),11-Dec-20,$102.02M,$271.23M,$309.45M,$391.37M,Dawn Capital; Eurazeo,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Tink (Financial Software),7,Later Stage VC,20-Jan-20,$100.23M,$169.22M,$441.73M,$464.00M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Tink (Financial Software),6,Later Stage VC,1-May-19,$96.88M,$146.94M,$245.94M,$342.82M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Tink (Financial Software),5,Later Stage VC,24-Oct-17,$34.84M,$50.06M,~$77.8M,~$112.6M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Tink (Financial Software),4,Early Stage VC (Series B),19-May-16,$10.34M,$15.22M,$31.27M,$41.60M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Tink (Financial Software),3,Accelerator/Incubator,n.d.,~$1.56B,$4.88M,$309.45M,$1.87B,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Tink (Financial Software),2,Early Stage VC (Series A),12-Sep-14,$4.08M,$4.88M,$16.30M,$19.43M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Tink (Financial Software),1,Seed Round,1-Jan-13,$0.80M,$0.80M,~$6.2M,~$7M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Together AI,6,Later Stage VC (Series C),5-Mar-26,$1000.00M,$1.54B,$6.50B,$7.50B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Together AI,5,Early Stage VC (Series B),20-Feb-25,$305.00M,$537.50M,$3.00B,$3.30B,General Catalyst; Prosperity7 Ventures,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Together AI,4,Early Stage VC (Series A),13-Mar-24,$106.00M,$232.50M,$1.14B,$1.25B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Together AI,3,Early Stage VC (Series A),2-Nov-23,$102.50M,$126.50M,$447.50M,$550.00M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Together AI,2,Seed Round,27-Feb-23,$20.00M,$24.00M,$80.00M,$100.00M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Together AI,1,Seed Round,12-Sep-22,$4.00M,$4.00M,$16.00M,$20.00M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,9,Later Stage VC,4-Oct-24,$50.00M,$321.95M,~$1.45B,~$1.5B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,8,Later Stage VC (Series E),21-Sep-21,$130.00M,$271.95M,$870.00M,$1.00B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,7,Later Stage VC (Series D),8-Apr-21,$70.00M,$141.95M,~$346.7M,~$416.7M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,6,Later Stage VC (Series C),21-Sep-20,$60.00M,$71.95M,$87.35M,$122.35M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,5,Early Stage VC,19-Jul-18,$7.56M,$11.95M,$23.69M,$31.25M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,4,Early Stage VC (Series A),22-May-17,$3.10M,$4.39M,$10.75M,$13.85M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,3,Seed Round,14-Feb-17,$1.29M,$1.29M,$4.37M,$5.67M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
TrueLayer,2,Seed Round,14-Jul-16,~$500K,~$500K,~$2.5M,~$3M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
TrueLayer,1,Accelerator/Incubator,n.d.,~$130M,~$452.4M,$870M,$1B,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Trulioo,12,Secondary Transaction - Private,1-Mar-26,n.d.,$490.90M,~$2.62B,~$2.62B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Trulioo,11,Later Stage VC (Series D),7-Jun-21,$394.00M,$490.90M,$1.36B,$1.75B,TCV,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Trulioo,10,Accelerator/Incubator,n.d.,~$6M,$96.90M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Trulioo,9,Later Stage VC (Series C),17-Sep-19,$52.80M,$96.90M,~$572.8M,~$625.6M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Trulioo,8,Later Stage VC,1-Jan-19,$20.80M,$44.10M,~$402M,~$422.8M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Trulioo,7,Early Stage VC (Series B1),14-Dec-15,$15.00M,$23.30M,~$54M,~$69M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Trulioo,6,Early Stage VC,27-Aug-14,~$4.7M,$8.30M,~$26.8M,~$31.5M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Trulioo,5,Early Stage VC (Series A),11-Mar-14,$6.00M,$8.30M,~$18.7M,~$24.7M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Trulioo,4,Seed Round,20-Nov-12,$2.00M,$2.30M,~$9.3M,~$11.3M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Trulioo,3,Accelerator/Incubator,n.d.,~$390M,$0.30M,$1.36B,$1.75B,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Trulioo,2,Accelerator/Incubator,29-Jun-12,~$1.3M,$0.30M,~$7.5M,~$8.8M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Trulioo,1,Seed Round,1-Oct-11,$0.30M,$0.30M,~$5.7M,~$6M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Waabi,5,Later Stage VC (Series C),18-Mar-26,$750.00M,$1.03B,$3B,$3.75B,G2 Venture Partners; Khosla Ventures,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Waabi,4,Early Stage VC (Series B),16-Jun-24,$200.00M,$282.72M,~$1.14B,~$1.34B,"Uber, Khosla Ventures, NVIDIA, Volvo Group Venture Capital, Porsche, Scania Invest",n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Waabi,3,Accelerator/Incubator,n.d.,~$6M,$82.71M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Waabi,2,Early Stage VC,16-Jan-23,~$87.4M,$82.71M,~$495.6M,~$583M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Waabi,1,Early Stage VC (Series A),8-Jun-21,$82.71M,$82.71M,~$147.2M,~$229.9M,"Khosla Ventures, Uber, Radical Ventures, 8VC, OMERS Ventures, BDC Capital",n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Wrapbook,5,Later Stage VC (Series B1),24-Sep-24,$20.00M,$157.42M,$730.00M,$750.00M,Bessemer Venture Partners,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Wrapbook,4,Early Stage VC (Series B),10-Nov-21,$100.00M,$137.42M,$920.00M,$1.00B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Wrapbook,3,Early Stage VC (Series A),9-Mar-21,$27.00M,$37.42M,$120.00M,$147.00M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Wrapbook,2,Early Stage VC,25-Aug-20,$3.53M,$10.42M,$6.50M,$10.03M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Wrapbook,1,Early Stage VC,1-Jun-19,$6.89M,$6.89M,~$27.5M,~$34.4M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Zeta,7,Later Stage VC,10-Feb-25,$50.00M,$430.00M,$1.95B,$2.00B,Optum,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Zeta,6,Later Stage VC,7-Mar-22,$30.00M,$380.00M,$1.47B,$1.50B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Zeta,5,Later Stage VC (Series C),24-May-21,$250.00M,$350.00M,$1.20B,$1.45B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Zeta,4,Later Stage VC,1-Jun-20,~$98.9M,$100.00M,~$560.6M,~$659.5M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Zeta,3,Early Stage VC,23-Jul-19,$60.00M,$100.00M,$240.00M,$300.00M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Zeta,2,Accelerator/Incubator,29-Jan-18,~$6M,$40.00M,~$34M,~$40M,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Zeta,1,Capitalization,1-Jan-15,$40.00M,$40.00M,~$25M,~$65M,n.d.,n.d.,Startup,deal_history_companies_checkpoint.csv
Nuro,12,Later Stage VC,4-Jun-26,$500.00M,~$2.84B,~$6.24B,~$6.74B,Uber,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,11,Later Stage VC (Series E),21-Aug-25,$200.00M,$2.33B,$5.80B,$6.00B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,10,Accelerator/Incubator,21-Feb-24,~$6M,$2.13B,~$34M,~$40M,Disney Accelerator,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,9,Secondary Transaction - Private,7-Nov-23,n.d.,$2.13B,~$7.07B,~$7.07B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,8,Secondary Transaction - Private,11-Jan-23,$1.30M,$2.13B,~$7.65B,~$7.65B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,7,Secondary Transaction - Private,14-Sep-22,$0.60M,$2.13B,~$7.89B,~$7.89B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,6,Secondary Transaction - Private,20-Jul-22,$0.70M,$2.13B,~$8.02B,~$8.02B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,5,Secondary Transaction - Private,26-May-22,$2.50M,$2.13B,~$8.14B,~$8.14B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,4,Later Stage VC (Series D),15-Oct-21,$600.00M,$2.13B,$8.00B,$8.60B,Tiger Global Management,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,3,Later Stage VC (Series C),25-Mar-21,$500.00M,$1.53B,$4.50B,$5.00B,n.d.,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,2,Early Stage VC (Series B),11-Feb-19,$940.00M,$1.03B,$1.40B,$2.34B,SoftBank Vision Fund,n.d.,Generating Revenue,deal_history_companies_checkpoint.csv
Nuro,1,Early Stage VC (Series A),30-Jun-17,$92.00M,$92.00M,$158.00M,$250.00M,"Gaorong Capital, Greylock",n.d.,Startup,deal_history_companies_checkpoint.csv
Unknown 01,15,Secondary Transaction - Private,1-Jun-26,n.d.,$681.66M,~$1.74B,~$1.74B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 01,14,PE Growth/Expansion,15-Apr-26,$100.00M,$681.66M,$1.60B,$1.70B,n.d.,n.d.,PE Growth/Expansion,deal_history_companies_checkpoint.csv
Unknown 01,13,Debt - General,31-Oct-25,$224.00M,$581.66M,~$1.59B,~$1.59B,n.d.,n.d.,Debt,deal_history_companies_checkpoint.csv
Unknown 01,12,Debt - General,4-Sep-25,$17.00M,$357.66M,~$1.57B,~$1.57B,n.d.,n.d.,Debt,deal_history_companies_checkpoint.csv
Unknown 01,11,Grant,4-Jun-24,$58.00M,$340.66M,~$1.33B,~$1.33B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 01,10,Later Stage VC (Series E),10-Apr-24,$140.00M,$340.66M,$1.16B,$1.30B,n.d.,n.d.,Late Stage VC,deal_history_companies_checkpoint.csv
Unknown 01,9,Secondary Transaction - Private,17-Feb-23,n.d.,$200.66M,~$1.12B,~$1.12B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 01,8,Later Stage VC,1-Jan-22,~$147M,$200.66M,~$833.3M,~$980.3M,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 01,7,Later Stage VC (Series D),6-Oct-21,$130.00M,$200.66M,$820.00M,$950.00M,n.d.,n.d.,Late Stage VC,deal_history_companies_checkpoint.csv
Unknown 01,6,Later Stage VC (Series C),17-Jan-19,$44.00M,$70.66M,$150.50M,$194.50M,n.d.,n.d.,Late Stage VC,deal_history_companies_checkpoint.csv
Unknown 01,5,Early Stage VC (Series B),13-Mar-18,$19.00M,$26.66M,$66.50M,$85.50M,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 01,4,Early Stage VC (Series A),29-Aug-17,$5.50M,$7.66M,$10.00M,$15.50M,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 01,3,Early Stage VC (Series AA),12-Apr-16,$2.16M,$2.16M,$5.50M,$7.66M,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 01,2,Accelerator/Incubator,n.d.,~$6M,~$892.7M,~$34M,~$40M,n.d.,n.d.,Accelerator/Incubator,deal_history_companies_checkpoint.csv
Unknown 01,1,Accelerator/Incubator,n.d.,~$6M,~$898.7M,~$34M,~$40M,n.d.,n.d.,Accelerator/Incubator,deal_history_companies_checkpoint.csv
Lunaz (UEV Tech),2,n.d.,Early Stage VC,24-Feb-22,$35.00M,$35.70M,$165.00M,n.d.,n.d.,9,deal_history_companies_checkpoint.csv
Lunaz (UEV Tech),1,n.d.,Angel (individual),2-Jun-21,$0.70M,$0.70M,$13.39M,n.d.,n.d.,2,deal_history_companies_checkpoint.csv
Unknown 02,13,Later Stage VC,1-Mar-26,~$240M,$669.13M,~$1.37B,~$1.61B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 02,12,Later Stage VC,2-Dec-25,$300.00M,$669.13M,$1.25B,$1.55B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 02,11,Later Stage VC (Series A),15-Dec-24,$100.00M,$369.13M,~$700M,~$800M,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 02,10,Secondary Transaction - Private,11-Aug-22,n.d.,$269.13M,~$1.26B,~$1.26B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 02,9,Grant,10-Dec-21,$30.00M,$269.13M,~$1.21B,~$1.21B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 02,8,Later Stage VC (Series C),1-Dec-21,$109.52M,$269.13M,$1.10B,$1.21B,n.d.,n.d.,Late Stage VC,deal_history_companies_checkpoint.csv
Unknown 02,7,Secondary Transaction - Private,1-Jun-21,$10.00M,$159.62M,~$1.13B,~$1.13B,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 02,6,Later Stage VC (Series B1),30-Apr-20,$3.13M,$159.62M,~$967.3M,~$970.4M,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 02,5,Later Stage VC (Series B),1-Apr-19,$100.00M,$156.48M,$750.00M,$850.00M,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 02,4,Early Stage VC (Series A),17-Mar-17,$50.00M,$56.48M,$95.00M,$136.87M,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 02,3,Seed Round,6-Dec-16,$6.36M,$6.48M,~$39.4M,~$45.8M,n.d.,n.d.,Seed Round,deal_history_companies_checkpoint.csv
Unknown 02,2,Accelerator/Incubator,6-Jun-16,~$800K,$0.12M,~$4.3M,~$5.1M,n.d.,n.d.,Accelerator/Incubator,deal_history_companies_checkpoint.csv
Unknown 02,1,Accelerator/Incubator,23-Mar-16,$0.12M,$0.12M,$1.59M,$1.71M,n.d.,n.d.,Accelerator/Incubator,deal_history_companies_checkpoint.csv
Unknown 03,6,Later Stage VC,11-May-26,$1.20B,~$2.72B,$16.80B,$18.00BE,n.d.,n.d.,n.d.,deal_history_companies_checkpoint.csv
Unknown 03,5,Later Stage VC (Series D),17-Jun-25,$682.95M,$1.51B,$12.98B,$13.66B,n.d.,n.d.,Late Stage VC,deal_history_companies_checkpoint.csv
Unknown 03,4,Later Stage VC (Series C),11-Jul-24,$483.69M,$828.40M,$4.84B,$5.32B,n.d.,n.d.,Late Stage VC,deal_history_companies_checkpoint.csv
Unknown 03,3,Early Stage VC (Series B),14-Sep-23,$225.88M,$344.71M,$1.62B,$1.85B,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 03,2,Early Stage VC (Series A),9-Nov-21,$118.83M,$118.83M,$344.90M,$463.74ME,n.d.,n.d.,Early Stage VC,deal_history_companies_checkpoint.csv
Unknown 03,1,Seed Round,1-Jan-21,~$12M,~$12M,~$68M,~$80M,n.d.,n.d.,Seed Round,deal_history_companies_checkpoint.csv
